Breed,Image_File_Path,Image_Exists,Label,Set
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_279.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_403.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_240.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_375.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_47.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_457.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_300.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_252.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_193.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_318.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_43.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_70.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_121.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_441.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_1.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_156.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_31.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_127.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_111.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_238.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_394.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_211.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_439.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_363.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_174.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_18.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_398.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_126.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_193.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_432.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_425.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_248.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_275.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_123.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_305.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_332.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_393.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_478.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_371.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_335.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_106.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_307.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_128.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_319.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_270.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_494.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_184.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_391.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_239.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_114.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_313.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_172.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_306.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_245.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_413.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_191.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_149.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_68.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_71.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_84.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_136.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_49.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_17.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_377.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_216.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_440.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_159.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_69.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_483.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_114.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_351.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_233.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_392.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_98.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_409.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_362.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_2.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_71.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_314.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_85.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_479.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_43.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_411.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_398.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_364.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_7.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_227.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_322.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_404.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_299.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_424.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_38.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_32.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_16.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_103.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_497.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_393.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_269.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_197.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_174.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_323.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_462.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_248.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_281.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_391.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_132.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_149.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_142.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_68.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_58.jpg,True,0,train
